ticket_id,client_id,category,priority,opened_at,resolved_at,resolution_h,satisfaction
TK001329,CLI00706,Solicitação de crédito,Alta,2024-05-16 11:28:53,2024-05-24 18:28:53,199,4.0
TK001330,CLI00706,Problema no app,Baixa,2023-12-01 08:18:46,2023-12-09 11:18:46,195,1.0
TK001331,CLI02683,Dúvida geral,Baixa,2024-11-12 15:07:26,2024-11-17 01:07:26,106,3.0
TK001332,CLI02683,Problema no PIX,Alta,2024-02-16 18:56:37,2024-02-19 18:56:37,72,3.0
TK001333,CLI02683,Fraude,Média,2023-01-18 11:56:01,2023-01-24 05:56:01,138,1.0
TK001334,CLI02683,Problema no app,Baixa,2024-03-23 01:29:23,2024-04-01 18:29:23,233,1.0
TK001335,CLI01209,Dúvida geral,Alta,2024-12-10 22:45:43,2024-12-11 06:45:43,8,4.0
TK001336,CLI01209,Cobrança indevida,Média,2023-09-16 03:49:37,,159,2.0
TK001337,CLI01209,Cobrança indevida,Média,2023-10-17 08:31:34,,122,2.0
TK001338,CLI01033,Problema no PIX,Média,2024-11-23 03:35:41,2024-11-25 21:35:41,66,4.0
TK001339,CLI01424,Problema no app,Média,2024-08-05 20:10:41,2024-08-14 18:10:41,214,2.0
TK001340,CLI02194,Solicitação de crédito,Média,2024-12-01 10:46:05,2024-12-03 19:46:05,57,2.0
TK001341,CLI02194,Fraude,Crítica,2024-11-14 11:14:55,2024-11-21 03:14:55,160,2.0
TK001342,CLI00340,Bloqueio de conta,Média,2024-12-08 23:25:44,2024-12-09 07:25:44,8,1.0
TK001343,CLI00340,Problema no PIX,Baixa,2024-01-25 22:32:28,2024-02-03 11:32:28,205,2.0
TK001344,CLI01303,Fraude,Baixa,2024-07-12 00:02:40,2024-07-19 01:02:40,169,2.0
TK001345,CLI01303,Bloqueio de conta,Alta,2024-03-24 09:32:22,2024-04-01 01:32:22,184,4.0
TK001346,CLI01303,Cobrança indevida,Média,2024-12-12 02:53:27,2024-12-16 09:53:27,103,
TK001347,CLI01303,Outros,Baixa,2024-10-28 01:13:38,2024-11-04 12:13:38,179,5.0
TK001348,CLI00978,Cobrança indevida,Baixa,2023-07-25 01:51:01,2023-07-26 23:51:01,46,5.0
TK001349,CLI00978,Bloqueio de conta,Baixa,2024-12-21 21:08:37,2024-12-29 16:08:37,187,1.0
TK001350,CLI02392,Dúvida geral,Alta,2024-07-12 11:05:17,2024-07-18 01:05:17,134,4.0
TK001351,CLI02392,Solicitação de crédito,Baixa,2023-01-31 09:42:11,,24,
TK001352,CLI02392,Dúvida geral,Alta,2023-08-22 15:14:06,2023-08-31 04:14:06,205,3.0
TK001353,CLI02259,Dúvida geral,Média,2024-04-17 21:07:40,2024-04-27 16:07:40,235,3.0
TK001354,CLI02259,Cobrança indevida,Crítica,2024-01-27 17:32:39,2024-02-03 00:32:39,151,
TK001355,CLI01939,Problema no app,Baixa,2023-04-20 12:57:06,,189,3.0
TK001356,CLI01939,Bloqueio de conta,Alta,2023-08-16 14:38:48,,208,3.0
TK001357,CLI01939,Dúvida geral,Baixa,2023-05-15 11:59:29,2023-05-19 21:59:29,106,4.0
TK001358,CLI01939,Fraude,Alta,2024-09-23 07:40:06,2024-10-01 04:40:06,189,5.0
TK001359,CLI00663,Cobrança indevida,Média,2023-08-11 23:07:20,2023-08-12 10:07:20,11,3.0
TK001360,CLI00663,Problema no app,Média,2023-01-22 18:49:33,2023-01-29 04:49:33,154,5.0
TK001361,CLI00663,Problema no app,Média,2023-03-17 19:40:00,2023-03-27 15:40:00,236,2.0
TK001362,CLI01674,Bloqueio de conta,Baixa,2024-02-26 04:19:21,2024-02-29 11:19:21,79,3.0
TK001363,CLI01674,Cobrança indevida,Baixa,2024-12-18 08:07:47,2024-12-22 18:07:47,106,3.0
TK001364,CLI01674,Outros,Média,2023-09-05 11:43:32,2023-09-10 06:43:32,115,5.0
TK001365,CLI01085,Outros,Média,2023-04-06 18:31:00,2023-04-14 13:31:00,187,1.0
TK001366,CLI01085,Cobrança indevida,Média,2023-06-08 08:26:54,2023-06-10 05:26:54,45,4.0
TK001367,CLI01085,Fraude,Alta,2023-02-02 01:09:17,2023-02-04 14:09:17,61,3.0
TK001368,CLI02297,Cobrança indevida,Baixa,2024-02-26 13:29:04,2024-03-01 14:29:04,97,3.0
TK001369,CLI02297,Solicitação de crédito,Alta,2023-04-16 17:19:13,,166,2.0
TK001370,CLI02297,Solicitação de crédito,Baixa,2024-07-03 20:03:33,2024-07-11 00:03:33,172,1.0
TK001371,CLI02297,Solicitação de crédito,Média,2024-06-07 09:53:01,,121,3.0
TK001372,CLI02932,Fraude,Média,2024-03-15 15:32:49,,218,5.0
TK001373,CLI02932,Solicitação de crédito,Baixa,2024-09-13 11:11:58,2024-09-20 21:11:58,178,1.0
TK001374,CLI02843,Problema no PIX,Média,2024-05-29 21:08:54,2024-06-03 12:08:54,111,5.0
TK001375,CLI02843,Bloqueio de conta,Média,2023-11-19 21:41:06,2023-11-24 15:41:06,114,3.0
TK001376,CLI02843,Problema no PIX,Crítica,2023-06-17 13:00:00,2023-06-23 09:00:00,140,
TK001377,CLI02843,Outros,Média,2024-03-14 18:28:07,2024-03-17 04:28:07,58,
TK001378,CLI02490,Dúvida geral,Média,2024-02-14 23:21:59,2024-02-18 07:21:59,80,
TK001379,CLI02490,Problema no app,Baixa,2024-09-22 22:45:01,2024-09-25 11:45:01,61,2.0
TK001380,CLI02490,Problema no app,Alta,2023-01-25 11:25:07,2023-01-26 07:25:07,20,4.0
TK001381,CLI02428,Outros,Alta,2024-10-23 22:52:16,2024-10-30 21:52:16,167,1.0
TK001382,CLI02428,Bloqueio de conta,Média,2024-09-27 18:54:11,2024-10-06 20:54:11,218,
TK001383,CLI02428,Outros,Alta,2023-05-11 13:01:44,2023-05-15 20:01:44,103,1.0
TK001384,CLI02807,Bloqueio de conta,Baixa,2023-01-15 17:54:54,2023-01-17 19:54:54,50,1.0
TK001385,CLI02807,Bloqueio de conta,Alta,2024-02-13 22:24:01,2024-02-18 08:24:01,106,
TK001386,CLI02807,Solicitação de crédito,Baixa,2024-03-11 09:32:48,2024-03-14 06:32:48,69,1.0
TK001387,CLI01883,Cobrança indevida,Média,2023-08-23 20:18:17,2023-08-25 11:18:17,39,5.0
TK001388,CLI01883,Solicitação de crédito,Baixa,2023-05-23 00:12:02,2023-05-24 23:12:02,47,5.0
TK001389,CLI01883,Fraude,Média,2023-01-08 02:48:37,2023-01-15 02:48:37,168,1.0
TK001390,CLI01883,Outros,Baixa,2024-02-20 08:00:08,,104,5.0
TK001391,CLI00355,Dúvida geral,Baixa,2024-05-27 11:13:05,2024-05-29 02:13:05,39,
TK001392,CLI00355,Cobrança indevida,Média,2023-07-14 15:38:02,2023-07-21 04:38:02,157,1.0
TK001393,CLI00355,Solicitação de crédito,Alta,2023-06-20 02:36:07,2023-06-21 10:36:07,32,2.0
TK001394,CLI02825,Cobrança indevida,Baixa,2024-08-08 15:24:20,2024-08-18 13:24:20,238,4.0
TK001395,CLI02825,Cobrança indevida,Baixa,2023-01-19 13:32:16,2023-01-25 05:32:16,136,3.0
TK001396,CLI02825,Fraude,Média,2024-09-28 09:10:58,2024-10-07 16:10:58,223,2.0
TK001397,CLI00848,Problema no app,Baixa,2024-01-22 05:31:42,2024-01-29 01:31:42,164,
TK001398,CLI00848,Problema no PIX,Média,2024-09-17 02:40:35,2024-09-24 07:40:35,173,
TK001399,CLI00848,Problema no app,Alta,2024-01-12 22:32:16,2024-01-19 03:32:16,149,
TK001400,CLI00695,Fraude,Média,2024-04-03 21:06:30,2024-04-05 12:06:30,39,5.0
TK001401,CLI00695,Dúvida geral,Média,2023-11-11 06:27:22,2023-11-16 03:27:22,117,4.0
TK001402,CLI00695,Problema no PIX,Baixa,2024-07-15 00:31:22,2024-07-19 02:31:22,98,4.0
TK001403,CLI02897,Solicitação de crédito,Baixa,2024-11-15 01:40:11,2024-11-19 01:40:11,96,2.0
TK001404,CLI00714,Cobrança indevida,Alta,2024-01-14 06:41:51,2024-01-16 20:41:51,62,5.0
TK001405,CLI00714,Problema no app,Média,2024-03-31 14:30:32,2024-04-08 19:30:32,197,5.0
TK001406,CLI00714,Dúvida geral,Crítica,2023-06-09 21:10:47,2023-06-11 04:10:47,31,2.0
TK001407,CLI00714,Bloqueio de conta,Baixa,2024-05-06 19:33:12,2024-05-14 18:33:12,191,5.0
TK001408,CLI02124,Bloqueio de conta,Baixa,2023-11-25 23:59:19,2023-12-02 16:59:19,161,1.0
TK001409,CLI02124,Fraude,Baixa,2024-10-04 02:24:52,,140,
TK001410,CLI02245,Problema no PIX,Alta,2024-03-31 13:21:58,2024-03-31 20:21:58,7,
TK001411,CLI02245,Problema no PIX,Baixa,2023-09-10 14:19:32,2023-09-13 12:19:32,70,2.0
TK001412,CLI00059,Cobrança indevida,Baixa,2024-11-01 12:09:36,2024-11-03 14:09:36,50,3.0
TK001413,CLI02001,Cobrança indevida,Média,2024-06-19 15:08:22,2024-06-22 07:08:22,64,2.0
TK001414,CLI02001,Outros,Baixa,2023-04-11 14:50:26,2023-04-17 00:50:26,130,3.0
TK001415,CLI02001,Problema no app,Crítica,2023-06-09 04:49:21,2023-06-11 06:49:21,50,4.0
TK001416,CLI02048,Fraude,Média,2024-03-12 19:34:19,2024-03-13 10:34:19,15,
TK001417,CLI01891,Cobrança indevida,Alta,2023-12-08 03:41:13,2023-12-15 16:41:13,181,5.0
TK001418,CLI01891,Outros,Baixa,2023-02-07 03:31:10,2023-02-07 20:31:10,17,5.0
TK001419,CLI01891,Fraude,Baixa,2023-08-25 11:16:00,2023-09-04 11:16:00,240,5.0
TK001420,CLI01891,Cobrança indevida,Média,2024-12-14 14:40:00,,35,2.0
TK001421,CLI01030,Bloqueio de conta,Alta,2024-06-15 00:13:42,2024-06-20 09:13:42,129,4.0
TK001422,CLI00215,Problema no PIX,Alta,2024-12-29 18:14:12,2025-01-05 17:14:12,167,
TK001423,CLI00737,Problema no PIX,Alta,2023-10-17 04:02:46,2023-10-18 17:02:46,37,
TK001424,CLI00737,Problema no PIX,Baixa,2023-05-19 15:46:29,2023-05-20 04:46:29,13,1.0
TK001425,CLI00737,Cobrança indevida,Média,2023-12-11 22:24:44,2023-12-14 22:24:44,72,2.0
TK001426,CLI00737,Fraude,Média,2024-03-08 04:19:00,,79,4.0
TK001427,CLI02228,Fraude,Média,2024-09-08 08:47:25,2024-09-12 06:47:25,94,3.0
TK001428,CLI02583,Problema no PIX,Média,2023-12-14 00:40:48,2023-12-15 23:40:48,47,
TK001429,CLI02583,Problema no app,Média,2023-03-31 05:25:24,2023-04-08 04:25:24,191,3.0
TK001430,CLI02583,Dúvida geral,Baixa,2024-07-28 18:33:25,2024-08-01 21:33:25,99,5.0
TK001431,CLI02583,Outros,Média,2023-05-22 12:04:35,2023-05-25 01:04:35,61,2.0
TK001432,CLI02942,Problema no PIX,Baixa,2023-08-16 12:11:18,2023-08-26 01:11:18,229,
TK001433,CLI02942,Fraude,Baixa,2024-06-03 12:38:06,2024-06-04 21:38:06,33,
TK001434,CLI02942,Problema no app,Média,2024-06-15 02:38:08,2024-06-21 04:38:08,146,3.0
TK001435,CLI01600,Problema no PIX,Baixa,2023-12-20 03:38:01,2023-12-20 05:38:01,2,
TK001436,CLI01510,Problema no PIX,Baixa,2023-09-24 10:50:01,2023-10-03 23:50:01,229,5.0
TK001437,CLI01510,Cobrança indevida,Baixa,2024-09-23 19:51:32,2024-10-02 06:51:32,203,
TK001438,CLI01510,Cobrança indevida,Média,2024-06-09 05:15:47,2024-06-19 04:15:47,239,
TK001439,CLI01510,Outros,Baixa,2023-06-29 07:58:20,2023-07-07 06:58:20,191,1.0
TK001440,CLI00761,Problema no PIX,Média,2024-03-20 20:08:11,2024-03-23 01:08:11,53,1.0
TK001441,CLI00761,Solicitação de crédito,Média,2023-09-21 14:55:10,2023-10-01 12:55:10,238,5.0
TK001442,CLI00454,Cobrança indevida,Baixa,2024-04-23 08:57:29,2024-04-28 23:57:29,135,1.0
TK001443,CLI00454,Cobrança indevida,Baixa,2024-10-23 22:15:51,2024-10-25 20:15:51,46,
TK001444,CLI00454,Fraude,Baixa,2023-09-11 07:11:46,,56,2.0
TK001445,CLI02663,Bloqueio de conta,Média,2024-10-06 07:15:00,2024-10-13 03:15:00,164,4.0
TK001446,CLI02288,Bloqueio de conta,Baixa,2024-11-26 04:46:10,2024-12-03 00:46:10,164,5.0
TK001447,CLI00691,Cobrança indevida,Alta,2024-06-29 11:09:19,2024-07-03 02:09:19,87,5.0
TK001448,CLI00214,Fraude,Média,2023-02-16 19:19:14,2023-02-24 14:19:14,187,3.0
TK001449,CLI02407,Cobrança indevida,Baixa,2023-02-19 08:10:27,2023-02-24 23:10:27,135,2.0
TK001450,CLI02407,Problema no PIX,Média,2023-07-11 23:53:50,2023-07-19 10:53:50,179,3.0
TK001451,CLI02407,Dúvida geral,Baixa,2024-04-29 19:31:55,2024-05-06 19:31:55,168,4.0
TK001452,CLI01597,Cobrança indevida,Média,2024-09-13 06:24:21,2024-09-16 04:24:21,70,4.0
TK001453,CLI02793,Fraude,Alta,2023-09-26 15:39:20,2023-10-03 18:39:20,171,4.0
TK001454,CLI02793,Cobrança indevida,Baixa,2023-10-24 22:16:39,2023-10-26 00:16:39,26,3.0
TK001455,CLI00342,Solicitação de crédito,Alta,2024-09-25 14:55:26,2024-09-29 10:55:26,92,2.0
TK001456,CLI00342,Fraude,Média,2023-09-02 10:26:24,2023-09-07 08:26:24,118,1.0
TK001457,CLI00342,Solicitação de crédito,Crítica,2024-02-23 13:54:59,,46,2.0
TK001458,CLI00342,Problema no PIX,Crítica,2023-06-14 09:20:11,,112,2.0
TK001459,CLI00148,Cobrança indevida,Média,2024-12-18 06:14:53,2024-12-24 04:14:53,142,4.0
TK001460,CLI02889,Solicitação de crédito,Média,2024-10-14 22:05:35,2024-10-22 19:05:35,189,5.0
TK001461,CLI02889,Problema no app,Alta,2023-01-12 07:20:06,2023-01-15 02:20:06,67,5.0
TK001462,CLI02889,Outros,Alta,2024-01-16 02:08:06,2024-01-25 12:08:06,226,
TK001463,CLI02889,Problema no PIX,Média,2024-05-19 12:12:45,2024-05-24 12:12:45,120,3.0
TK001464,CLI02435,Bloqueio de conta,Baixa,2024-08-29 13:27:16,,43,1.0
TK001465,CLI02435,Bloqueio de conta,Crítica,2024-09-29 13:32:53,,111,3.0
TK001466,CLI01040,Problema no PIX,Média,2023-04-20 10:38:12,,49,5.0
TK001467,CLI01040,Dúvida geral,Média,2024-07-20 07:01:13,2024-07-29 16:01:13,225,
TK001468,CLI01040,Bloqueio de conta,Média,2024-03-12 05:00:09,2024-03-20 05:00:09,192,4.0
TK001469,CLI00671,Problema no PIX,Média,2024-11-16 06:52:21,2024-11-25 07:52:21,217,5.0
TK001470,CLI00671,Cobrança indevida,Média,2024-10-29 09:26:02,2024-10-29 22:26:02,13,4.0
TK001471,CLI00218,Fraude,Média,2023-03-17 19:57:11,,4,1.0
TK001472,CLI00218,Outros,Baixa,2024-07-24 09:04:04,2024-07-28 06:04:04,93,3.0
TK001473,CLI00218,Problema no app,Baixa,2024-01-21 01:02:14,2024-01-23 05:02:14,52,3.0
TK001474,CLI00218,Solicitação de crédito,Alta,2024-08-11 10:47:10,,110,5.0
TK001475,CLI01298,Fraude,Alta,2024-02-05 08:01:56,,194,2.0
TK001476,CLI01298,Fraude,Baixa,2023-03-01 13:45:37,,124,4.0
TK001477,CLI01298,Bloqueio de conta,Média,2024-03-28 10:10:10,2024-04-04 22:10:10,180,
TK001478,CLI01298,Problema no PIX,Baixa,2024-07-03 15:53:20,2024-07-06 06:53:20,63,1.0
TK001479,CLI00453,Bloqueio de conta,Baixa,2024-11-10 13:08:18,2024-11-17 22:08:18,177,
TK001480,CLI00834,Outros,Alta,2023-12-28 04:57:56,2023-12-30 15:57:56,59,2.0
TK001481,CLI00834,Solicitação de crédito,Média,2023-02-07 01:13:45,,231,4.0
TK001482,CLI00834,Fraude,Baixa,2023-03-03 19:13:49,2023-03-07 10:13:49,87,
TK001483,CLI00834,Problema no PIX,Alta,2023-10-01 02:33:54,2023-10-05 17:33:54,111,
TK001484,CLI02467,Outros,Crítica,2024-08-28 20:56:33,2024-08-30 12:56:33,40,4.0
TK001485,CLI02467,Problema no app,Alta,2023-04-23 11:19:37,2023-04-25 19:19:37,56,2.0
TK001486,CLI02467,Bloqueio de conta,Baixa,2023-08-14 20:58:27,2023-08-20 01:58:27,125,2.0
TK001487,CLI01203,Problema no PIX,Crítica,2023-05-23 02:42:56,2023-05-24 22:42:56,44,5.0
TK001488,CLI01988,Dúvida geral,Baixa,2023-12-05 07:09:38,2023-12-08 15:09:38,80,3.0
TK001489,CLI01988,Problema no app,Baixa,2023-07-23 15:52:52,2023-07-24 23:52:52,32,
TK001490,CLI01988,Outros,Média,2023-01-10 03:14:35,2023-01-16 08:14:35,149,1.0
TK001491,CLI01023,Fraude,Crítica,2023-09-08 09:59:17,,191,2.0
TK001492,CLI01023,Problema no app,Média,2023-06-09 17:55:39,2023-06-11 09:55:39,40,5.0
TK001493,CLI01316,Problema no app,Alta,2023-04-01 23:48:49,2023-04-03 22:48:49,47,1.0
TK001494,CLI01316,Dúvida geral,Média,2024-07-14 02:20:33,2024-07-15 23:20:33,45,
TK001495,CLI00745,Dúvida geral,Média,2024-03-28 15:02:40,,8,4.0
TK001496,CLI00745,Problema no app,Média,2024-02-19 14:24:44,,48,2.0
TK001497,CLI02291,Cobrança indevida,Média,2023-11-29 08:40:50,2023-12-06 11:40:50,171,
TK001498,CLI02291,Cobrança indevida,Baixa,2024-08-22 14:06:49,2024-08-25 11:06:49,69,5.0
TK001499,CLI02291,Fraude,Baixa,2023-07-31 14:18:08,2023-08-05 13:18:08,119,3.0
TK001500,CLI02291,Dúvida geral,Alta,2024-06-25 14:21:03,2024-06-30 06:21:03,112,2.0
TK001501,CLI00825,Cobrança indevida,Média,2024-01-16 22:15:58,2024-01-23 07:15:58,153,
TK001502,CLI00825,Fraude,Média,2023-07-07 17:12:44,2023-07-14 06:12:44,157,
TK001503,CLI00825,Dúvida geral,Média,2023-07-06 02:05:37,2023-07-12 06:05:37,148,4.0
TK001504,CLI00825,Problema no PIX,Alta,2023-11-03 11:11:14,,215,4.0
TK001505,CLI02077,Outros,Baixa,2023-07-01 00:25:30,2023-07-07 23:25:30,167,1.0
TK001506,CLI02110,Solicitação de crédito,Média,2024-12-15 05:46:33,2024-12-24 11:46:33,222,4.0
TK001507,CLI02802,Fraude,Alta,2023-09-23 11:29:34,2023-10-01 16:29:34,197,4.0
TK001508,CLI02802,Fraude,Média,2024-07-10 19:36:12,2024-07-19 11:36:12,208,5.0
TK001509,CLI01125,Problema no PIX,Crítica,2024-05-28 18:06:35,2024-05-31 20:06:35,74,5.0
TK001510,CLI01125,Bloqueio de conta,Baixa,2023-08-28 11:00:06,2023-09-06 14:00:06,219,2.0
TK001511,CLI02403,Outros,Média,2024-06-01 01:13:55,2024-06-07 23:13:55,166,2.0
TK001512,CLI00906,Solicitação de crédito,Alta,2023-05-14 16:21:42,2023-05-19 13:21:42,117,1.0
TK001513,CLI00906,Solicitação de crédito,Alta,2023-05-18 20:40:22,2023-05-25 20:40:22,168,5.0
TK001514,CLI00906,Solicitação de crédito,Baixa,2024-09-24 06:22:40,2024-09-29 13:22:40,127,5.0
TK001515,CLI01887,Dúvida geral,Baixa,2023-08-19 06:57:28,,5,
TK001516,CLI02322,Cobrança indevida,Média,2023-03-11 23:31:09,2023-03-21 16:31:09,233,1.0
TK001517,CLI02322,Fraude,Baixa,2023-09-22 08:59:07,2023-09-26 15:59:07,103,4.0
TK001518,CLI02115,Problema no PIX,Média,2024-10-20 08:37:07,2024-10-23 02:37:07,66,
TK001519,CLI02115,Problema no PIX,Média,2023-09-21 12:41:59,2023-09-30 05:41:59,209,
TK001520,CLI01472,Dúvida geral,Média,2024-07-23 09:33:12,2024-07-30 01:33:12,160,2.0
TK001521,CLI01472,Solicitação de crédito,Média,2023-08-08 01:30:05,2023-08-08 10:30:05,9,3.0
TK001522,CLI01472,Solicitação de crédito,Baixa,2024-10-28 02:32:59,2024-10-29 18:32:59,40,1.0
TK001523,CLI01472,Problema no PIX,Baixa,2024-04-10 09:13:11,,44,2.0
TK001524,CLI02036,Fraude,Média,2023-12-30 08:55:05,2024-01-05 09:55:05,145,5.0
TK001525,CLI02036,Problema no app,Baixa,2024-06-15 08:29:59,2024-06-22 04:29:59,164,5.0
TK001526,CLI00151,Problema no app,Alta,2024-12-15 22:42:34,2024-12-18 11:42:34,61,4.0
TK001527,CLI00151,Outros,Baixa,2024-11-12 21:12:22,2024-11-18 20:12:22,143,5.0
TK001528,CLI00151,Problema no PIX,Baixa,2023-05-21 12:44:40,2023-05-29 04:44:40,184,1.0
TK001529,CLI02353,Outros,Média,2023-06-02 14:39:16,2023-06-08 03:39:16,133,4.0
TK001530,CLI02353,Dúvida geral,Média,2023-06-08 13:48:17,,209,1.0
TK001531,CLI02353,Cobrança indevida,Baixa,2024-02-09 19:09:25,2024-02-18 18:09:25,215,2.0
TK001532,CLI02818,Problema no PIX,Média,2024-12-04 10:27:48,,185,2.0
TK001533,CLI02126,Fraude,Baixa,2023-11-08 16:58:01,2023-11-11 03:58:01,59,
TK001534,CLI02126,Fraude,Alta,2024-02-07 20:58:25,2024-02-12 10:58:25,110,3.0
TK001535,CLI02126,Problema no PIX,Média,2024-02-08 01:55:27,2024-02-17 15:55:27,230,3.0
TK001536,CLI02126,Solicitação de crédito,Alta,2023-04-14 07:38:48,2023-04-18 15:38:48,104,2.0
TK001537,CLI02347,Cobrança indevida,Baixa,2024-08-28 05:20:24,2024-09-03 02:20:24,141,4.0
TK001538,CLI02347,Dúvida geral,Baixa,2024-09-10 17:05:01,2024-09-13 18:05:01,73,
TK001539,CLI02347,Cobrança indevida,Alta,2023-07-08 06:17:14,2023-07-13 07:17:14,121,
TK001540,CLI02347,Problema no PIX,Alta,2023-04-23 18:33:40,2023-05-02 05:33:40,203,4.0
TK001541,CLI00485,Outros,Média,2024-04-10 09:28:42,2024-04-20 05:28:42,236,4.0
TK001542,CLI00485,Dúvida geral,Crítica,2024-08-02 08:17:19,2024-08-09 19:17:19,179,4.0
TK001543,CLI00485,Problema no app,Média,2023-06-16 00:28:57,2023-06-16 22:28:57,22,2.0
TK001544,CLI01755,Outros,Baixa,2024-06-21 12:52:51,2024-06-23 06:52:51,42,3.0
TK001545,CLI01755,Outros,Alta,2023-01-19 23:39:37,2023-01-24 07:39:37,104,3.0
TK001546,CLI01903,Cobrança indevida,Alta,2023-07-05 01:37:06,2023-07-06 10:37:06,33,1.0
TK001547,CLI00752,Bloqueio de conta,Alta,2023-04-29 04:38:56,2023-05-04 00:38:56,116,
TK001548,CLI00752,Cobrança indevida,Média,2024-06-27 23:16:07,2024-06-29 19:16:07,44,5.0
TK001549,CLI00752,Dúvida geral,Baixa,2023-05-16 06:39:00,2023-05-21 00:39:00,114,
TK001550,CLI02491,Dúvida geral,Baixa,2024-01-03 11:53:21,,160,
TK001551,CLI02491,Dúvida geral,Média,2024-04-20 20:31:57,2024-04-27 04:31:57,152,
TK001552,CLI02491,Problema no app,Baixa,2024-01-23 14:22:20,2024-01-29 15:22:20,145,5.0
TK001553,CLI02491,Problema no PIX,Média,2023-04-11 11:42:41,2023-04-13 17:42:41,54,5.0
TK001554,CLI01313,Solicitação de crédito,Alta,2023-04-06 11:09:32,2023-04-10 14:09:32,99,2.0
TK001555,CLI02705,Solicitação de crédito,Alta,2023-10-28 00:43:54,2023-11-06 05:43:54,221,1.0
TK001556,CLI02705,Dúvida geral,Crítica,2024-11-04 14:32:21,,121,3.0
TK001557,CLI02705,Problema no PIX,Média,2023-01-04 02:05:22,2023-01-10 11:05:22,153,1.0
TK001558,CLI01083,Bloqueio de conta,Crítica,2023-11-28 18:36:21,,50,1.0
TK001559,CLI01083,Problema no PIX,Alta,2024-01-24 16:50:39,2024-01-31 03:50:39,155,3.0
TK001560,CLI01083,Outros,Média,2023-06-08 14:24:19,2023-06-15 06:24:19,160,
TK001561,CLI02767,Problema no PIX,Alta,2023-12-28 10:18:05,2024-01-01 22:18:05,108,4.0
TK001562,CLI02767,Fraude,Média,2023-02-22 07:36:13,,150,1.0
TK001563,CLI01257,Outros,Baixa,2023-12-07 05:17:27,2023-12-10 08:17:27,75,
TK001564,CLI01823,Fraude,Baixa,2023-01-25 21:57:44,2023-02-02 00:57:44,171,
TK001565,CLI01823,Problema no PIX,Baixa,2024-10-18 09:17:51,2024-10-21 23:17:51,86,2.0
TK001566,CLI01823,Fraude,Alta,2023-08-21 03:50:16,2023-08-25 07:50:16,100,5.0
TK001567,CLI01823,Solicitação de crédito,Média,2024-12-29 03:57:01,2025-01-07 01:57:01,214,5.0
TK001568,CLI00518,Cobrança indevida,Média,2023-11-25 18:43:16,2023-11-30 20:43:16,122,2.0
TK001569,CLI02018,Outros,Média,2023-05-24 14:33:23,,227,3.0
TK001570,CLI01660,Problema no app,Baixa,2023-06-04 00:22:16,2023-06-11 00:22:16,168,5.0
TK001571,CLI01660,Outros,Baixa,2024-12-13 10:13:02,2024-12-19 13:13:02,147,4.0
TK001572,CLI01660,Dúvida geral,Alta,2023-11-30 08:40:36,2023-12-03 10:40:36,74,4.0
TK001573,CLI01660,Problema no app,Baixa,2024-10-06 21:01:47,,168,4.0
TK001574,CLI02268,Fraude,Baixa,2023-06-06 10:12:30,2023-06-09 09:12:30,71,
TK001575,CLI02268,Problema no PIX,Crítica,2024-04-08 13:36:33,2024-04-15 07:36:33,162,1.0
TK001576,CLI02268,Dúvida geral,Baixa,2024-11-19 15:23:38,2024-11-26 00:23:38,153,2.0
TK001577,CLI02268,Solicitação de crédito,Média,2023-06-21 14:38:58,2023-06-23 21:38:58,55,4.0
TK001578,CLI00940,Dúvida geral,Baixa,2024-05-09 15:22:04,2024-05-12 22:22:04,79,2.0
TK001579,CLI00940,Dúvida geral,Baixa,2024-06-22 09:59:49,2024-06-24 19:59:49,58,2.0
TK001580,CLI01276,Outros,Alta,2023-04-09 06:42:21,2023-04-10 09:42:21,27,1.0
TK001581,CLI01276,Problema no app,Baixa,2023-03-02 15:15:38,,17,4.0
TK001582,CLI01276,Dúvida geral,Baixa,2024-06-27 03:32:31,2024-07-04 13:32:31,178,4.0
TK001583,CLI01276,Fraude,Crítica,2023-12-10 13:53:42,2023-12-13 11:53:42,70,
TK001584,CLI00193,Problema no PIX,Crítica,2023-12-06 11:56:35,2023-12-12 01:56:35,134,
TK001585,CLI00193,Dúvida geral,Média,2024-11-15 09:27:18,2024-11-22 00:27:18,159,4.0
TK001586,CLI00193,Problema no PIX,Média,2023-09-17 04:52:26,2023-09-20 16:52:26,84,4.0
TK001587,CLI00193,Outros,Média,2024-02-27 22:54:28,2024-02-27 23:54:28,1,3.0
TK001588,CLI01003,Solicitação de crédito,Alta,2024-10-07 10:50:39,2024-10-11 19:50:39,105,
TK001589,CLI01003,Cobrança indevida,Alta,2024-12-18 23:25:35,2024-12-28 11:25:35,228,1.0
TK001590,CLI01003,Dúvida geral,Média,2024-10-31 15:05:29,2024-11-09 03:05:29,204,
TK001591,CLI02943,Outros,Crítica,2023-06-27 16:33:52,2023-07-02 01:33:52,105,
TK001592,CLI02691,Problema no app,Baixa,2024-12-11 07:21:45,,124,5.0
TK001593,CLI02691,Dúvida geral,Baixa,2024-08-01 01:08:58,2024-08-10 10:08:58,225,2.0
TK001594,CLI02691,Problema no app,Baixa,2024-08-26 20:46:10,2024-09-03 23:46:10,195,3.0
TK001595,CLI00073,Bloqueio de conta,Baixa,2024-08-11 17:17:30,,78,2.0
