account_id,client_id,type,balance_brl,opened_at,status
ACC001255,CLI00912,Corrente,6159.49,2023-08-27 13:37:51,Ativa
ACC001256,CLI00913,Corrente,4850.37,2024-05-29 02:26:24,Ativa
ACC001257,CLI00914,Corrente,4180.05,2024-01-30 12:26:32,Encerrada
ACC001258,CLI00915,Corrente,6907.58,2023-08-03 07:37:40,Ativa
ACC001259,CLI00915,Poupança,545.81,2023-08-03 07:37:40,Ativa
ACC001260,CLI00916,Corrente,1751.63,2024-03-22 19:04:25,Encerrada
ACC001261,CLI00917,Corrente,751.27,2024-11-14 03:35:02,Ativa
ACC001262,CLI00917,Poupança,407.12,2024-11-14 03:35:02,Ativa
ACC001263,CLI00917,Investimento,1019.62,2024-11-14 03:35:02,Ativa
ACC001264,CLI00918,Corrente,883.64,2024-06-28 01:43:48,Ativa
ACC001265,CLI00918,Poupança,104.26,2024-06-28 01:43:48,Ativa
ACC001266,CLI00919,Corrente,4189.21,2023-01-10 21:23:39,Ativa
ACC001267,CLI00920,Corrente,25961.92,2024-03-28 22:52:08,Ativa
ACC001268,CLI00921,Corrente,3742.41,2024-08-09 10:04:47,Ativa
ACC001269,CLI00921,Poupança,1417.27,2024-08-09 10:04:47,Ativa
ACC001270,CLI00922,Corrente,1693.08,2023-12-23 07:44:02,Ativa
ACC001271,CLI00923,Corrente,1090.96,2023-11-15 16:53:58,Ativa
ACC001272,CLI00923,Poupança,2014.35,2023-11-15 16:53:58,Ativa
ACC001273,CLI00923,Investimento,1729.5,2023-11-15 16:53:58,Ativa
ACC001274,CLI00924,Corrente,659.01,2023-05-31 13:28:43,Ativa
ACC001275,CLI00924,Poupança,13622.34,2023-05-31 13:28:43,Ativa
ACC001276,CLI00925,Corrente,303.51,2023-08-03 13:37:11,Ativa
ACC001277,CLI00925,Poupança,4281.24,2023-08-03 13:37:11,Ativa
ACC001278,CLI00926,Corrente,1601.29,2023-01-07 11:22:24,Ativa
ACC001279,CLI00926,Poupança,17694.31,2023-01-07 11:22:24,Ativa
ACC001280,CLI00926,Investimento,2721.77,2023-01-07 11:22:24,Ativa
ACC001281,CLI00927,Corrente,1173.93,2023-02-20 04:32:19,Encerrada
ACC001282,CLI00928,Corrente,1343.12,2024-05-27 20:00:49,Encerrada
ACC001283,CLI00928,Poupança,720.36,2024-05-27 20:00:49,Ativa
ACC001284,CLI00929,Corrente,212.31,2023-06-02 19:15:53,Ativa
ACC001285,CLI00930,Corrente,2147.6,2023-03-18 05:26:16,Ativa
ACC001286,CLI00931,Corrente,425.09,2023-11-20 08:37:25,Ativa
ACC001287,CLI00931,Poupança,1270.47,2023-11-20 08:37:25,Ativa
ACC001288,CLI00932,Corrente,828.96,2024-02-14 00:00:08,Ativa
ACC001289,CLI00932,Poupança,4015.86,2024-02-14 00:00:08,Ativa
ACC001290,CLI00933,Corrente,1899.19,2024-03-10 02:49:15,Ativa
ACC001291,CLI00933,Poupança,839.01,2024-03-10 02:49:15,Ativa
ACC001292,CLI00934,Corrente,1492.28,2024-02-26 23:16:42,Ativa
ACC001293,CLI00935,Corrente,519.35,2023-07-29 20:25:26,Ativa
ACC001294,CLI00935,Poupança,1219.49,2023-07-29 20:25:26,Ativa
ACC001295,CLI00936,Corrente,3638.13,2024-03-30 02:03:35,Ativa
ACC001296,CLI00937,Corrente,365.49,2023-08-30 11:25:30,Ativa
ACC001297,CLI00938,Corrente,1680.11,2024-02-08 18:11:41,Encerrada
ACC001298,CLI00939,Corrente,735.15,2023-05-23 22:49:39,Ativa
ACC001299,CLI00939,Poupança,1234.26,2023-05-23 22:49:39,Ativa
ACC001300,CLI00940,Corrente,1699.28,2024-09-27 18:52:47,Ativa
ACC001301,CLI00940,Poupança,792.49,2024-09-27 18:52:47,Ativa
ACC001302,CLI00941,Corrente,6753.95,2024-01-18 21:31:03,Ativa
ACC001303,CLI00941,Poupança,105.1,2024-01-18 21:31:03,Ativa
ACC001304,CLI00942,Corrente,955.97,2024-03-14 05:37:10,Encerrada
ACC001305,CLI00942,Poupança,1736.62,2024-03-14 05:37:10,Ativa
ACC001306,CLI00943,Corrente,1575.51,2023-05-03 23:11:48,Ativa
ACC001307,CLI00944,Corrente,675.19,2024-07-12 15:01:46,Ativa
ACC001308,CLI00945,Corrente,3068.39,2024-03-23 10:08:39,Ativa
ACC001309,CLI00946,Corrente,5364.79,2023-02-22 11:35:44,Ativa
ACC001310,CLI00947,Corrente,2327.99,2023-05-16 03:33:25,Ativa
ACC001311,CLI00948,Corrente,1082.76,2024-04-16 02:36:00,Ativa
ACC001312,CLI00949,Corrente,197.21,2024-01-17 10:49:25,Ativa
ACC001313,CLI00950,Corrente,7486.7,2024-06-03 08:41:35,Ativa
ACC001314,CLI00951,Corrente,2010.18,2024-10-08 13:06:53,Ativa
ACC001315,CLI00952,Corrente,2065.82,2023-10-20 03:21:06,Ativa
ACC001316,CLI00953,Corrente,225.23,2023-01-18 12:13:20,Ativa
ACC001317,CLI00954,Corrente,33865.3,2024-10-24 16:42:41,Ativa
ACC001318,CLI00955,Corrente,1030.97,2023-07-24 07:39:52,Encerrada
ACC001319,CLI00955,Poupança,2843.63,2023-07-24 07:39:52,Encerrada
ACC001320,CLI00956,Corrente,1417.69,2024-05-30 05:28:53,Ativa
ACC001321,CLI00956,Poupança,12122.46,2024-05-30 05:28:53,Ativa
ACC001322,CLI00957,Corrente,5693.76,2024-11-20 08:32:47,Ativa
ACC001323,CLI00958,Corrente,18625.76,2023-08-24 16:07:40,Ativa
ACC001324,CLI00958,Poupança,1932.45,2023-08-24 16:07:40,Ativa
ACC001325,CLI00959,Corrente,2554.22,2023-02-10 11:58:04,Ativa
ACC001326,CLI00960,Corrente,1312.08,2023-10-13 14:35:11,Encerrada
ACC001327,CLI00961,Corrente,762.26,2024-09-14 18:01:19,Ativa
ACC001328,CLI00962,Corrente,1477.79,2024-04-12 21:50:54,Ativa
ACC001329,CLI00963,Corrente,19378.75,2023-06-09 21:31:35,Ativa
ACC001330,CLI00963,Poupança,3400.76,2023-06-09 21:31:35,Ativa
ACC001331,CLI00963,Investimento,4424.04,2023-06-09 21:31:35,Ativa
ACC001332,CLI00964,Corrente,1968.48,2023-09-05 15:57:41,Ativa
ACC001333,CLI00965,Corrente,45916.81,2024-10-15 13:18:19,Ativa
ACC001334,CLI00965,Poupança,578.5,2024-10-15 13:18:19,Ativa
ACC001335,CLI00966,Corrente,271.71,2023-01-17 12:52:04,Ativa
ACC001336,CLI00967,Corrente,13673.5,2023-01-15 15:21:39,Ativa
ACC001337,CLI00968,Corrente,1143.79,2024-08-15 15:16:55,Ativa
ACC001338,CLI00969,Corrente,2958.12,2024-08-30 20:57:27,Ativa
ACC001339,CLI00970,Corrente,14180.6,2024-08-20 07:25:45,Ativa
ACC001340,CLI00971,Corrente,3005.71,2024-03-19 13:45:06,Ativa
ACC001341,CLI00972,Corrente,26291.0,2024-10-20 08:16:21,Ativa
ACC001342,CLI00972,Poupança,2129.06,2024-10-20 08:16:21,Ativa
ACC001343,CLI00973,Corrente,772.98,2024-03-26 03:58:25,Ativa
ACC001344,CLI00974,Corrente,107.32,2023-04-09 19:35:56,Ativa
ACC001345,CLI00975,Corrente,2593.22,2023-02-02 14:06:31,Ativa
ACC001346,CLI00976,Corrente,123.51,2023-03-02 04:18:57,Ativa
ACC001347,CLI00977,Corrente,2669.29,2024-11-11 07:05:09,Ativa
ACC001348,CLI00978,Corrente,10419.62,2023-02-04 15:36:05,Ativa
ACC001349,CLI00978,Poupança,15343.22,2023-02-04 15:36:05,Ativa
ACC001350,CLI00978,Investimento,1161.35,2023-02-04 15:36:05,Ativa
ACC001351,CLI00979,Corrente,1745.14,2023-06-16 21:26:35,Ativa
ACC001352,CLI00980,Corrente,10468.47,2024-07-24 01:50:34,Ativa
ACC001353,CLI00981,Corrente,2156.87,2024-10-11 08:20:10,Encerrada
ACC001354,CLI00982,Corrente,7076.05,2024-11-14 16:36:59,Ativa
ACC001355,CLI00983,Corrente,1357.55,2023-06-28 11:05:54,Ativa
ACC001356,CLI00984,Corrente,629.94,2023-04-02 15:00:31,Ativa
ACC001357,CLI00984,Poupança,2705.72,2023-04-02 15:00:31,Ativa
ACC001358,CLI00985,Corrente,2261.65,2023-07-24 13:41:12,Ativa
ACC001359,CLI00985,Poupança,735.57,2023-07-24 13:41:12,Ativa
ACC001360,CLI00985,Investimento,386.56,2023-07-24 13:41:12,Ativa
ACC001361,CLI00986,Corrente,3171.94,2024-02-16 03:02:51,Ativa
ACC001362,CLI00986,Poupança,652.07,2024-02-16 03:02:51,Ativa
ACC001363,CLI00987,Corrente,2074.05,2024-04-23 22:48:31,Ativa
ACC001364,CLI00987,Poupança,2830.29,2024-04-23 22:48:31,Ativa
ACC001365,CLI00988,Corrente,5777.99,2024-07-23 16:22:15,Ativa
ACC001366,CLI00989,Corrente,22992.52,2023-12-07 15:51:18,Ativa
ACC001367,CLI00989,Poupança,2403.43,2023-12-07 15:51:18,Ativa
ACC001368,CLI00989,Investimento,1085.25,2023-12-07 15:51:18,Ativa
ACC001369,CLI00990,Corrente,13228.42,2024-02-12 22:19:08,Ativa
ACC001370,CLI00991,Corrente,6359.54,2023-08-05 03:04:19,Ativa
ACC001371,CLI00992,Corrente,2212.9,2024-11-18 16:06:16,Ativa
ACC001372,CLI00993,Corrente,2401.35,2023-01-22 05:50:35,Ativa
ACC001373,CLI00993,Poupança,593.92,2023-01-22 05:50:35,Ativa
ACC001374,CLI00994,Corrente,2278.7,2024-03-19 15:17:25,Ativa
ACC001375,CLI00994,Poupança,10414.9,2024-03-19 15:17:25,Ativa
ACC001376,CLI00995,Corrente,1409.76,2024-11-02 11:29:57,Ativa
ACC001377,CLI00995,Poupança,2111.88,2024-11-02 11:29:57,Ativa
ACC001378,CLI00996,Corrente,1351.51,2024-05-04 19:40:56,Ativa
ACC001379,CLI00997,Corrente,112.55,2024-11-12 15:09:22,Encerrada
ACC001380,CLI00997,Poupança,1853.27,2024-11-12 15:09:22,Ativa
ACC001381,CLI00998,Corrente,452.34,2024-09-24 03:36:54,Ativa
ACC001382,CLI00999,Corrente,628.46,2024-04-19 17:54:51,Ativa
ACC001383,CLI01000,Corrente,4523.43,2023-05-20 20:38:32,Ativa
ACC001384,CLI01001,Corrente,19283.98,2023-03-29 06:40:49,Ativa
ACC001385,CLI01002,Corrente,9498.79,2023-09-27 23:20:03,Ativa
ACC001386,CLI01003,Corrente,360.25,2024-11-22 03:16:19,Ativa
ACC001387,CLI01003,Poupança,5041.97,2024-11-22 03:16:19,Ativa
ACC001388,CLI01003,Investimento,815.83,2024-11-22 03:16:19,Ativa
ACC001389,CLI01004,Corrente,899.0,2023-02-12 10:26:23,Ativa
ACC001390,CLI01005,Corrente,1038.6,2024-08-28 11:54:09,Ativa
ACC001391,CLI01006,Corrente,629.68,2023-09-16 20:56:24,Ativa
ACC001392,CLI01007,Corrente,3608.17,2023-11-04 05:08:39,Ativa
ACC001393,CLI01007,Poupança,787.53,2023-11-04 05:08:39,Ativa
ACC001394,CLI01008,Corrente,6841.6,2024-08-09 12:29:26,Encerrada
ACC001395,CLI01009,Corrente,1852.02,2023-04-07 00:52:09,Ativa
ACC001396,CLI01010,Corrente,501.88,2024-10-06 21:00:36,Ativa
ACC001397,CLI01010,Poupança,1700.83,2024-10-06 21:00:36,Ativa
ACC001398,CLI01011,Corrente,1378.28,2023-01-19 04:48:11,Ativa
ACC001399,CLI01012,Corrente,1709.41,2023-11-12 14:33:12,Ativa
ACC001400,CLI01012,Poupança,692.5,2023-11-12 14:33:12,Ativa
ACC001401,CLI01013,Corrente,303.46,2024-07-09 00:42:47,Ativa
ACC001402,CLI01014,Corrente,146.45,2023-09-16 05:02:47,Ativa
ACC001403,CLI01015,Corrente,1544.7,2024-04-23 20:10:40,Ativa
ACC001404,CLI01016,Corrente,1077.93,2024-06-19 03:50:46,Ativa
ACC001405,CLI01017,Corrente,803.42,2024-07-04 14:15:37,Ativa
ACC001406,CLI01018,Corrente,8840.14,2023-05-10 02:08:10,Ativa
ACC001407,CLI01019,Corrente,644.63,2023-01-08 04:35:29,Ativa
ACC001408,CLI01019,Poupança,9899.12,2023-01-08 04:35:29,Ativa
ACC001409,CLI01020,Corrente,12690.54,2024-06-16 01:46:14,Ativa
ACC001410,CLI01021,Corrente,173.98,2024-07-09 10:05:02,Ativa
ACC001411,CLI01022,Corrente,2020.01,2023-03-14 21:27:02,Ativa
ACC001412,CLI01023,Corrente,1119.19,2023-09-25 22:28:22,Ativa
ACC001413,CLI01024,Corrente,1788.2,2024-05-13 08:16:43,Ativa
ACC001414,CLI01025,Corrente,2543.53,2024-02-10 16:42:34,Ativa
ACC001415,CLI01026,Corrente,23932.28,2024-08-31 10:58:49,Ativa
ACC001416,CLI01026,Poupança,1023.8,2024-08-31 10:58:49,Ativa
ACC001417,CLI01026,Investimento,21272.84,2024-08-31 10:58:49,Ativa
ACC001418,CLI01027,Corrente,5028.29,2023-02-10 12:52:37,Ativa
ACC001419,CLI01028,Corrente,2802.42,2024-08-24 02:54:26,Ativa
ACC001420,CLI01029,Corrente,3517.25,2024-10-09 11:31:20,Ativa
ACC001421,CLI01030,Corrente,39.07,2024-11-03 17:59:26,Ativa
ACC001422,CLI01031,Corrente,1320.81,2023-01-09 06:56:54,Ativa
ACC001423,CLI01032,Corrente,808.94,2023-01-11 02:14:06,Encerrada
ACC001424,CLI01033,Corrente,22808.12,2024-01-01 16:31:16,Ativa
ACC001425,CLI01033,Poupança,8833.06,2024-01-01 16:31:16,Ativa
ACC001426,CLI01034,Corrente,1708.77,2023-04-29 23:42:04,Ativa
ACC001427,CLI01035,Corrente,2252.71,2023-08-04 12:34:04,Ativa
ACC001428,CLI01035,Poupança,210.87,2023-08-04 12:34:04,Ativa
ACC001429,CLI01036,Corrente,732.29,2023-11-10 03:41:27,Ativa
ACC001430,CLI01037,Corrente,1268.29,2024-04-17 15:48:11,Ativa
ACC001431,CLI01038,Corrente,2320.19,2024-10-11 10:08:18,Encerrada
ACC001432,CLI01039,Corrente,1120.68,2024-09-04 15:07:02,Ativa
ACC001433,CLI01040,Corrente,520.72,2023-05-19 06:14:08,Encerrada
ACC001434,CLI01040,Poupança,705.23,2023-05-19 06:14:08,Ativa
ACC001435,CLI01041,Corrente,3769.09,2024-01-16 12:07:50,Ativa
ACC001436,CLI01042,Corrente,614.83,2024-06-29 09:43:23,Ativa
ACC001437,CLI01043,Corrente,52.22,2023-12-30 06:20:23,Ativa
ACC001438,CLI01043,Poupança,965.14,2023-12-30 06:20:23,Ativa
ACC001439,CLI01044,Corrente,639.13,2024-04-02 00:23:56,Ativa
ACC001440,CLI01045,Corrente,2748.51,2023-10-06 01:41:17,Ativa
ACC001441,CLI01045,Poupança,93234.07,2023-10-06 01:41:17,Ativa
ACC001442,CLI01046,Corrente,4163.87,2024-01-03 20:01:23,Encerrada
ACC001443,CLI01047,Corrente,1216.31,2024-08-24 05:45:22,Ativa
ACC001444,CLI01048,Corrente,1914.55,2024-03-17 04:04:07,Ativa
ACC001445,CLI01049,Corrente,849.07,2023-04-25 13:25:54,Ativa
ACC001446,CLI01049,Poupança,2744.9,2023-04-25 13:25:54,Ativa
ACC001447,CLI01050,Corrente,15317.73,2024-03-07 08:26:28,Ativa
ACC001448,CLI01051,Corrente,16243.94,2024-06-03 04:33:57,Ativa
ACC001449,CLI01052,Corrente,906.5,2024-07-21 07:07:22,Ativa
ACC001450,CLI01053,Corrente,2449.94,2023-10-14 17:07:47,Ativa
ACC001451,CLI01053,Poupança,325.34,2023-10-14 17:07:47,Ativa
ACC001452,CLI01054,Corrente,4863.93,2023-08-23 12:31:50,Encerrada
ACC001453,CLI01055,Corrente,4398.79,2023-11-24 13:44:43,Ativa
ACC001454,CLI01055,Poupança,5893.95,2023-11-24 13:44:43,Ativa
ACC001455,CLI01056,Corrente,2382.04,2024-03-22 08:51:10,Ativa
ACC001456,CLI01056,Poupança,571.18,2024-03-22 08:51:10,Ativa
ACC001457,CLI01057,Corrente,3109.69,2023-04-01 01:37:17,Ativa
ACC001458,CLI01058,Corrente,4650.96,2024-02-17 23:49:23,Ativa
ACC001459,CLI01059,Corrente,741.09,2023-12-20 09:36:59,Encerrada
ACC001460,CLI01060,Corrente,5545.77,2024-06-08 06:50:33,Ativa
ACC001461,CLI01061,Corrente,1332.42,2024-05-08 23:34:36,Ativa
ACC001462,CLI01061,Poupança,4377.38,2024-05-08 23:34:36,Ativa
ACC001463,CLI01062,Corrente,2159.58,2023-04-23 08:21:55,Ativa
ACC001464,CLI01063,Corrente,835.66,2023-10-17 13:24:31,Encerrada
ACC001465,CLI01064,Corrente,3533.99,2024-08-03 00:44:47,Ativa
ACC001466,CLI01065,Corrente,7348.97,2024-09-08 12:04:40,Ativa
ACC001467,CLI01066,Corrente,2583.6,2023-02-05 12:41:45,Ativa
ACC001468,CLI01067,Corrente,2891.65,2023-12-26 04:31:45,Ativa
ACC001469,CLI01068,Corrente,1310.8,2024-07-07 01:16:06,Ativa
ACC001470,CLI01069,Corrente,633.38,2023-09-06 06:34:25,Ativa
ACC001471,CLI01070,Corrente,1079.31,2024-10-23 23:52:06,Ativa
ACC001472,CLI01070,Poupança,10033.5,2024-10-23 23:52:06,Ativa
ACC001473,CLI01071,Corrente,3869.56,2023-12-17 16:33:17,Ativa
ACC001474,CLI01072,Corrente,2947.98,2023-01-19 04:21:47,Ativa
ACC001475,CLI01073,Corrente,204.7,2023-06-19 13:30:26,Ativa
ACC001476,CLI01074,Corrente,2631.68,2024-04-10 10:48:08,Ativa
ACC001477,CLI01075,Corrente,366.64,2023-12-27 07:58:57,Ativa
ACC001478,CLI01076,Corrente,399.4,2024-06-14 18:36:01,Ativa
ACC001479,CLI01077,Corrente,456.86,2023-03-04 12:44:13,Ativa
ACC001480,CLI01077,Poupança,715.23,2023-03-04 12:44:13,Ativa
ACC001481,CLI01078,Corrente,4915.1,2023-01-18 15:31:20,Ativa
ACC001482,CLI01078,Poupança,2373.0,2023-01-18 15:31:20,Ativa
ACC001483,CLI01079,Corrente,583.02,2024-07-07 15:24:56,Ativa
ACC001484,CLI01080,Corrente,900.64,2023-07-07 21:02:16,Ativa
ACC001485,CLI01080,Poupança,3287.81,2023-07-07 21:02:16,Ativa
ACC001486,CLI01081,Corrente,4177.08,2023-01-26 02:32:10,Ativa
ACC001487,CLI01082,Corrente,2122.52,2024-02-19 21:39:56,Encerrada
ACC001488,CLI01083,Corrente,456.24,2023-03-22 11:40:22,Ativa
ACC001489,CLI01083,Poupança,35482.01,2023-03-22 11:40:22,Ativa
ACC001490,CLI01084,Corrente,995.9,2023-03-17 10:33:15,Ativa
ACC001491,CLI01085,Corrente,1632.78,2024-06-27 08:46:29,Ativa
ACC001492,CLI01086,Corrente,365.57,2024-07-08 10:15:17,Ativa
ACC001493,CLI01087,Corrente,684.38,2024-10-29 07:40:21,Encerrada
ACC001494,CLI01088,Corrente,17717.28,2024-08-02 00:19:48,Ativa
ACC001495,CLI01089,Corrente,169.04,2024-01-12 21:38:13,Ativa
ACC001496,CLI01089,Poupança,902.23,2024-01-12 21:38:13,Ativa
ACC001497,CLI01090,Corrente,728.33,2023-06-24 05:26:28,Ativa
ACC001498,CLI01091,Corrente,243.66,2023-10-10 09:15:20,Encerrada
ACC001499,CLI01092,Corrente,5473.67,2023-02-13 11:26:45,Ativa
ACC001500,CLI01092,Poupança,3105.48,2023-02-13 11:26:45,Ativa
ACC001501,CLI01092,Investimento,1097.1,2023-02-13 11:26:45,Ativa
ACC001502,CLI01093,Corrente,1540.74,2023-07-26 10:11:15,Ativa
ACC001503,CLI01094,Corrente,1232.9,2024-03-27 11:39:58,Ativa
ACC001504,CLI01094,Poupança,603.3,2024-03-27 11:39:58,Ativa
ACC001505,CLI01095,Corrente,622.94,2023-03-19 13:49:18,Ativa
ACC001506,CLI01096,Corrente,6207.17,2023-06-01 07:18:43,Ativa
ACC001507,CLI01096,Poupança,201.58,2023-06-01 07:18:43,Ativa
ACC001508,CLI01097,Corrente,12592.17,2024-01-11 08:59:08,Ativa
ACC001509,CLI01097,Poupança,1198.0,2024-01-11 08:59:08,Ativa
ACC001510,CLI01098,Corrente,715.51,2023-03-28 13:57:08,Ativa
ACC001511,CLI01099,Corrente,4392.75,2024-06-06 17:11:07,Encerrada
ACC001512,CLI01100,Corrente,10745.69,2024-08-18 07:06:50,Ativa
ACC001513,CLI01101,Corrente,3039.55,2024-10-24 01:05:29,Ativa
ACC001514,CLI01101,Poupança,521.8,2024-10-24 01:05:29,Ativa
ACC001515,CLI01102,Corrente,966.54,2024-10-27 01:25:28,Ativa
ACC001516,CLI01102,Poupança,6660.79,2024-10-27 01:25:28,Ativa
ACC001517,CLI01103,Corrente,438.78,2023-11-20 23:44:53,Ativa
ACC001518,CLI01104,Corrente,2723.77,2024-07-10 15:44:50,Encerrada
ACC001519,CLI01105,Corrente,7860.19,2023-12-08 20:07:02,Ativa
ACC001520,CLI01106,Corrente,1141.19,2024-04-16 05:47:52,Ativa
ACC001521,CLI01107,Corrente,948.52,2024-11-15 04:13:45,Encerrada
ACC001522,CLI01107,Poupança,4863.04,2024-11-15 04:13:45,Ativa
ACC001523,CLI01108,Corrente,4713.44,2024-03-20 20:31:12,Ativa
ACC001524,CLI01109,Corrente,3372.42,2023-12-13 07:04:00,Ativa
ACC001525,CLI01109,Poupança,1288.03,2023-12-13 07:04:00,Ativa
ACC001526,CLI01110,Corrente,2197.61,2024-08-03 17:12:40,Encerrada
ACC001527,CLI01111,Corrente,1240.48,2023-12-06 14:07:39,Ativa
ACC001528,CLI01112,Corrente,1710.61,2024-03-09 15:17:30,Encerrada
ACC001529,CLI01113,Corrente,875.94,2024-11-21 18:47:36,Encerrada
ACC001530,CLI01114,Corrente,1209.76,2023-01-05 22:26:46,Ativa
ACC001531,CLI01114,Poupança,683.49,2023-01-05 22:26:46,Ativa
ACC001532,CLI01115,Corrente,585.89,2023-09-11 16:37:28,Ativa
ACC001533,CLI01115,Poupança,1646.67,2023-09-11 16:37:28,Ativa
ACC001534,CLI01115,Investimento,5610.76,2023-09-11 16:37:28,Ativa
ACC001535,CLI01116,Corrente,11024.05,2023-01-21 08:51:35,Ativa
ACC001536,CLI01116,Poupança,756.65,2023-01-21 08:51:35,Ativa
ACC001537,CLI01117,Corrente,23869.89,2023-05-07 19:55:33,Ativa
ACC001538,CLI01117,Poupança,541.51,2023-05-07 19:55:33,Ativa
ACC001539,CLI01118,Corrente,6635.96,2024-07-31 20:05:27,Ativa
ACC001540,CLI01119,Corrente,760.49,2023-03-14 02:52:59,Ativa
ACC001541,CLI01119,Poupança,635.81,2023-03-14 02:52:59,Ativa
ACC001542,CLI01120,Corrente,739.74,2023-09-04 03:03:48,Ativa
ACC001543,CLI01120,Poupança,1697.76,2023-09-04 03:03:48,Ativa
ACC001544,CLI01121,Corrente,3626.29,2024-09-16 00:40:44,Ativa
ACC001545,CLI01122,Corrente,4039.36,2024-09-21 06:39:09,Ativa
ACC001546,CLI01123,Corrente,582.44,2023-05-01 23:32:43,Ativa
ACC001547,CLI01124,Corrente,551.37,2023-05-16 15:28:42,Ativa
ACC001548,CLI01125,Corrente,601.87,2024-10-15 13:17:55,Ativa
ACC001549,CLI01126,Corrente,1581.89,2024-08-15 06:04:22,Ativa
ACC001550,CLI01127,Corrente,1405.03,2024-01-05 11:29:33,Ativa
ACC001551,CLI01128,Corrente,578.12,2024-05-24 19:42:11,Ativa
ACC001552,CLI01129,Corrente,2498.7,2023-04-21 18:10:24,Ativa
ACC001553,CLI01130,Corrente,27312.03,2023-08-22 21:03:45,Ativa
ACC001554,CLI01131,Corrente,986.68,2023-04-23 19:06:56,Ativa
ACC001555,CLI01132,Corrente,1074.69,2023-09-08 12:26:21,Ativa
ACC001556,CLI01133,Corrente,3538.98,2023-12-08 15:38:26,Ativa
ACC001557,CLI01134,Corrente,924.65,2024-06-02 20:39:32,Ativa
ACC001558,CLI01135,Corrente,4034.98,2023-12-22 07:10:38,Encerrada
ACC001559,CLI01136,Corrente,562.15,2024-09-28 22:24:14,Ativa
ACC001560,CLI01137,Corrente,1465.3,2024-02-19 02:45:10,Ativa
ACC001561,CLI01138,Corrente,892.09,2024-04-18 12:59:22,Ativa
ACC001562,CLI01138,Poupança,975.98,2024-04-18 12:59:22,Ativa
ACC001563,CLI01138,Investimento,9389.05,2024-04-18 12:59:22,Ativa
ACC001564,CLI01139,Corrente,394.45,2024-07-14 10:37:22,Encerrada
ACC001565,CLI01140,Corrente,85.38,2024-09-30 19:24:58,Ativa
ACC001566,CLI01141,Corrente,537.41,2023-08-03 13:04:27,Ativa
ACC001567,CLI01142,Corrente,9735.03,2024-02-09 09:03:55,Ativa
ACC001568,CLI01143,Corrente,1196.03,2024-11-14 16:37:05,Ativa
ACC001569,CLI01144,Corrente,4271.6,2024-07-05 06:53:52,Ativa
ACC001570,CLI01144,Poupança,3019.96,2024-07-05 06:53:52,Ativa
ACC001571,CLI01145,Corrente,1437.92,2024-10-22 04:30:13,Ativa
ACC001572,CLI01145,Poupança,246.98,2024-10-22 04:30:13,Ativa
ACC001573,CLI01146,Corrente,368.32,2024-10-11 13:41:31,Ativa
ACC001574,CLI01146,Poupança,360.95,2024-10-11 13:41:31,Ativa
ACC001575,CLI01146,Investimento,3224.27,2024-10-11 13:41:31,Ativa
ACC001576,CLI01147,Corrente,4037.97,2023-07-26 10:01:00,Ativa
ACC001577,CLI01148,Corrente,629.81,2024-04-03 12:47:30,Ativa
ACC001578,CLI01149,Corrente,1644.96,2024-07-11 21:52:38,Ativa
ACC001579,CLI01149,Poupança,16040.83,2024-07-11 21:52:38,Encerrada
ACC001580,CLI01149,Investimento,3168.74,2024-07-11 21:52:38,Encerrada
ACC001581,CLI01150,Corrente,702.71,2023-01-19 18:05:04,Ativa
ACC001582,CLI01150,Poupança,1028.7,2023-01-19 18:05:04,Ativa
ACC001583,CLI01150,Investimento,1362.16,2023-01-19 18:05:04,Ativa
ACC001584,CLI01151,Corrente,1004.32,2023-07-13 04:07:27,Ativa
ACC001585,CLI01152,Corrente,84.77,2024-08-08 02:53:12,Ativa
ACC001586,CLI01153,Corrente,2873.34,2023-03-20 16:20:04,Encerrada
ACC001587,CLI01153,Poupança,5775.47,2023-03-20 16:20:04,Encerrada
ACC001588,CLI01154,Corrente,597.77,2023-12-07 00:36:26,Ativa
ACC001589,CLI01155,Corrente,702.07,2024-03-10 21:41:19,Encerrada
ACC001590,CLI01156,Corrente,636.39,2023-11-05 04:04:54,Ativa
ACC001591,CLI01157,Corrente,243.08,2023-05-01 09:37:46,Ativa
ACC001592,CLI01158,Corrente,831.93,2023-07-09 06:31:41,Ativa
ACC001593,CLI01159,Corrente,1635.17,2024-03-27 04:40:44,Ativa
ACC001594,CLI01159,Poupança,9577.22,2024-03-27 04:40:44,Ativa
ACC001595,CLI01160,Corrente,494.05,2023-03-01 20:08:16,Encerrada
ACC001596,CLI01161,Corrente,3451.39,2024-04-14 05:05:00,Ativa
ACC001597,CLI01161,Poupança,2552.08,2024-04-14 05:05:00,Ativa
ACC001598,CLI01161,Investimento,168.14,2024-04-14 05:05:00,Ativa
ACC001599,CLI01162,Corrente,4156.54,2023-12-05 19:03:49,Ativa
ACC001600,CLI01162,Poupança,4312.68,2023-12-05 19:03:49,Ativa
ACC001601,CLI01163,Corrente,9238.64,2023-10-03 06:43:25,Ativa
ACC001602,CLI01164,Corrente,531.68,2023-12-18 03:58:24,Ativa
ACC001603,CLI01165,Corrente,2192.23,2023-01-06 06:18:05,Encerrada
ACC001604,CLI01166,Corrente,3556.67,2024-04-12 05:14:50,Ativa
ACC001605,CLI01167,Corrente,795.0,2024-06-16 07:54:25,Ativa
